Pair,Distance,CADF p-value,ADF p-value,Spread SD,Pearson r,Num zero-crossings,Hurst Exponent,Half-life of mean reversion,% days within historical 2-SD band
TROX-CNO,1.3594065435358627,0.20666007673287767,0.10464604220512941,0.2009162508612774,0.8495965753931791,5,0.5158094072977173,9.894749182704743,100.0
TROX-ESGR,4.7502151581564025,0.2862644203287248,0.15252354994725742,0.2111888426272735,0.26016004619518457,3,0.7362373673899234,23.699299081470475,48.031496062992126
TROX-BDN,4.961811273132159,0.3306110749427198,0.04954945184784443,0.2785849120116866,0.433368501749916,1,0.5977414402490955,10.230788247395854,82.67716535433071
TROX-MGLN,3.2268401652312715,0.05637284528936108,0.013930441177243971,0.2535630088393923,0.7839627966418633,2,0.49307816369581775,12.585766533335935,96.06299212598425
TROX-ECPG,5.54744539872131,0.6234494061361102,0.3749210658388942,0.1932794767624023,0.33567248118801535,0,0.616044242642591,19.82067078697284,44.881889763779526
TROX-WBT,3.2689973107229147,0.5715106935155144,0.4776281220332181,0.2610257694173343,0.10041320278779327,8,0.550660677823238,38.03239377167294,96.8503937007874
TROX-PRIM,1.9319161521899244,0.3953181877278677,0.16611905979372243,0.1886646699683471,0.678352852006646,5,0.489908873744216,10.905645907133888,98.4251968503937
TROX-SPNT,2.3349270598584817,0.7535146763661342,0.5777614189003927,0.2744980566101162,0.5245049685616072,8,0.5615786506577514,25.582170187913995,100.0
TROX-WNC,2.3075529405356408,0.3451764992630185,0.4058194854717261,0.1995783981346826,0.8266779046818876,4,0.4883638066833595,23.285396711437855,100.0
INDB-PRI,1.0610453257342196,0.22072480851376786,0.5786823295772343,0.0647542299080104,0.8717094296863762,8,0.5498266961826934,39.93359777406924,83.46456692913385
INDB-IDA,2.04113015592998,0.9118034967001512,0.739798417083057,0.0955691418309083,-0.22099290776909203,2,0.5348137915988286,45.888163965314284,61.417322834645674
INDB-CF,1.3075556173836616,0.5450572904670297,0.7078392947674373,0.071545100045016,-0.45569959538255755,1,0.6174568700473932,66.67492755780306,73.22834645669292
INDB-ALSN,0.7677830628154951,0.5552489485478896,0.688171245989534,0.0690293962012953,0.7031587347311484,1,0.6324244274896189,30.8052907159717,99.21259842519686
INDB-UFS,2.53417977739895,0.7819600185649882,0.12662115678912017,0.082455363194476,0.5247807183913249,0,0.7246939734612473,15.280097375840462,20.47244094488189
INDB-SHOO,1.463678997653967,0.1329274655861113,0.5927157908423278,0.073007265676186,0.905839842976659,4,0.491587695069192,14.978961304901752,59.055118110236215
INDB-HSC,1.0692739663871769,0.8287884027903598,0.33030843496554285,0.0595195178466937,0.48047603537701883,13,0.6845656235029652,23.31467632315964,69.29133858267717
INDB-TRS,0.9081765759705029,0.16825227003185778,0.7256657828240739,0.0545481263579491,0.7602613409241609,5,0.5860390641904665,31.805257669688555,85.03937007874016
INDB-FIX,0.7818360219855148,0.4660995914598392,0.06883831580003455,0.0710702402278191,0.7589722392061768,1,0.4333554553224876,8.912392688152083,100.0
INDB-BCOR,1.7218209246409533,0.9388984508640527,0.6747601786730242,0.0636809514380313,-0.05813376743777314,9,0.6836615347287117,43.755377454719465,59.055118110236215
INDB-GRC,0.7201557071353991,0.3658047707055757,0.18343177942655792,0.0890184760824424,0.927072263605955,8,0.3964734102936485,8.724366481107173,100.0
IBOC-PBF,0.9394059924354934,0.29702206979334117,0.57097304382353,0.0871849777337271,0.8831686977560383,9,0.5745358854945126,21.828153860814076,100.0
BLMN-FSLR,1.6254691768213216,0.3620623987426421,0.8359180994606492,0.0867738993006188,-0.6566500868536679,3,0.725859710289499,102.25564799156844,70.07874015748031
RLJ-DVN,0.39729808460309657,0.6922867957358502,0.39950006859422227,0.0501689133342948,0.5511060687685951,13,0.4090611548020277,11.971204034518252,100.0
RLJ-X,0.42917857850132424,0.8951018691348112,0.7706631550002514,0.0511335781489026,0.4281025712340708,10,0.41147191359734103,22.24979191352095,96.06299212598425
RLJ-NOV,0.44939327421284214,0.02504608082049234,0.037394122839484206,0.0490746545438674,0.7993853752139748,14,0.3687212644892675,5.1132399188170385,100.0
RLJ-PACW,0.5028466887097661,0.368094573186698,0.24899678940583714,0.0497693698491408,0.810594419470506,5,0.40958371173774694,8.154500439998344,100.0
RLJ-CBT,0.48995124617267366,0.5650271731785896,0.32573493473222925,0.0495253859989107,0.7920226507259353,3,0.477448925271715,9.262090881109163,99.21259842519686
RLJ-HUBG,1.4615503672016468,0.5658622672723229,0.23571832251364394,0.0484143989164385,0.3446114128255593,0,0.5271513988948243,13.583139745100713,17.322834645669293
RLJ-RIG,0.8622317620025146,0.8271916753481459,0.016474944502297428,0.0471267650714106,0.8127832560825963,0,0.3201842592963847,4.4651841437589,81.88976377952756
RLJ-SWM,1.4361781261978184,0.5401309060779352,0.269327498089437,0.0509357638468646,0.3903201615023156,0,0.5480501905527755,15.741585864399243,33.85826771653544
RLJ-EPAC,0.7606981224494913,0.48202635435276064,0.2961143400683302,0.0485064139155093,0.691559982352073,6,0.3553794240648117,11.287429633637831,86.61417322834646
RLJ-TG,1.441770371779121,0.5022110434876685,0.2217141898224888,0.0474154077647414,0.3901926908402846,0,0.5606414566389704,13.104591885363496,21.25984251968504
BDN-DAN,0.5286064423101348,0.21728443628279215,0.05680784217617689,0.0446889395994485,0.49936582549314323,3,0.5460236924026819,7.466677163379836,100.0
HXL-WIRE,1.401276830060926,0.23412544903442611,0.5026741834149698,0.0796964863642205,-0.40684665398671077,6,0.5229885611214429,15.035491199924557,76.37795275590551
SKYW-THG,1.8818632390458503,0.6376384110901512,0.2180729705841855,0.0807887644464015,0.3480312809066953,0,0.33247753762763466,11.588972104261272,55.90551181102362
SKYW-PFSI,4.909064406335393,0.7283488166861687,0.2292087665221364,0.1281574259645435,0.17934086391255394,3,0.688627788349693,26.78057404375336,22.04724409448819
SKYW-MTRN,0.7047538116399095,0.8472706284417852,0.6619781249017558,0.0699334136366032,0.11993395990892956,7,0.5612783594285454,24.403392184858635,100.0
SKYW-ZGNX,1.00998497020163,0.650854211796088,0.39103563270150954,0.0921692324477328,0.4672587829369541,2,0.4678119718728233,13.329280120923798,100.0
HLI-KALU,1.2830463902082456,0.010909105340337323,0.7232053643087387,0.127667569429455,0.9036267348683915,1,0.5503664331359944,31.114785061941422,100.0
IOSP-FLO,1.8978441705666225,0.712228828573214,0.6787838342534946,0.0902751951949703,-0.48705840408731865,0,0.5152669039068559,56.59906702936772,68.50393700787401
IOSP-HE,0.8987692770514296,0.5623126748952304,0.33063316978964863,0.0893043759052076,0.2941003856696031,6,0.49608748669019387,20.975366777905823,100.0
IOSP-EGHT,2.4723170732484303,0.571472662259117,0.9246039381286242,0.084670101889579,-0.5772018061916752,2,0.62010641299869,-536.9220887497103,49.60629921259843
B-TRTN,1.787798981872288,0.20622235134685196,0.5291725660498207,0.0686135540993944,0.9023411450992538,0,0.41551596270681207,26.452300205771405,58.26771653543307
OTTR-TMX,1.154971764200306,0.2818273126611771,0.8434255503360661,0.0592560755510197,0.3537522729957037,5,0.5435942786864757,61.136811761833094,69.29133858267717
OTTR-AWR,1.4802731111040837,0.3304049529247458,0.28844580487708227,0.0382928613392032,0.3139108536691333,0,0.48425820334838426,17.123314271887597,21.25984251968504
OTTR-HSC,2.1416816424885745,0.3028983379448723,0.3537818178455342,0.0581230154705267,-0.10587627534117693,0,0.512488448650318,20.349397922552882,31.496062992125985
OTTR-TRS,1.0584754052297844,0.5531092730236369,0.6008357336515865,0.0488676101785669,0.22550987176252352,0,0.4157040449648739,9.9906077920068,60.629921259842526
ATI-WTRG,5.9792063842063765,0.6469616464510366,0.24863743271562294,0.1613050959365446,-0.39811580171995,0,0.49007046246579766,17.213061129129716,14.173228346456693
ATI-ST,2.1613471501665247,0.4021700776483629,0.45391403511707096,0.1085638513024008,0.43866561213973193,1,0.542257495040268,22.089879438553037,72.44094488188976
ATI-MRTX,3.885140390397792,0.6748687246986703,0.32483551748076844,0.1142865856285482,0.5090661098081164,0,0.4734868462296406,14.425857761541923,13.385826771653544
ATI-FAF,3.9835288915149176,0.3989322717348943,0.1071188379155193,0.1278585272738818,0.06075490780489819,0,0.5419016178914929,12.595192157097161,15.748031496062993
ATI-RXN,2.8166595195296518,0.4916123773353887,0.7985046118571337,0.1089203513505076,0.6286755948408868,0,0.4556400223369175,29.75191759582568,44.881889763779526
ATI-TDC,2.469916708547792,0.431457442164867,0.7189785229821428,0.1077474490204444,0.01839865885922008,4,0.6167928925130607,32.80261202729054,70.86614173228347
ATI-NRG,2.8675496674272556,0.40446021653043374,0.16659580673240237,0.1134522211940087,0.06934994952454795,0,0.4834898659886447,15.073934138914254,43.30708661417323
ATI-CW,3.3748463985701864,0.48401837453062274,0.3186633664468759,0.1029215329142112,0.5285996664364253,0,0.5511850434290001,16.29540433222115,15.748031496062993
ATI-CF,3.5846527424719676,0.21436816431647943,0.35025038733801694,0.0992805645678212,-0.4728114777957287,0,0.5191050845959465,17.845998018927563,31.496062992125985
ATI-THG,4.6425051028443844,0.4381524780987583,0.19381584302788263,0.1096928079187908,-0.06638661207720457,0,0.47498802147010327,15.152980856854732,9.448818897637794
ATI-KMPR,2.8663564955435064,0.5218750291592253,0.2942596628071965,0.1035882268104623,0.5213718760617523,0,0.4630253959786371,15.344590562476917,37.79527559055118
ATI-VG,3.0105682545299652,0.47789801221363076,0.7029703555002201,0.1127370087364725,-0.34835770041602143,1,0.6509713229550843,91.8477484976541,59.84251968503938
ATI-WERN,3.579602874058681,0.3682620105432184,0.14830973613556686,0.1050250506558562,0.17467736149551913,3,0.6364634648976143,16.388018788997925,15.748031496062993
ATI-GDOT,2.459311279500016,0.6109221288011805,0.6237466764498363,0.1061121001443013,0.34632112075143184,6,0.4798600054847025,16.98494446665676,59.055118110236215
ATI-SKYW,3.1500260799437467,0.44148756470172923,0.2477595737326041,0.1020409074687811,0.7243549823375972,0,0.4782175400842686,12.100502531357497,20.47244094488189
ATI-PFSI,7.071428751572539,0.48832848446125043,0.1724954496938506,0.1254897332524358,-0.19513665667592686,0,0.6447248352991866,21.045678918970463,14.173228346456693
ATI-MANT,5.006150198670154,0.3672049947559942,0.08200635351264007,0.1210173875925019,0.22886908862229222,0,0.5045366357964847,14.415840846078648,11.811023622047244
ATI-KALU,2.5073478961371682,0.28419698646255576,0.38477290664798836,0.1018683820913088,0.4162674333624464,1,0.5814983208304936,26.089407225003164,48.818897637795274
ATI-MGRC,4.622269311744375,0.38091725650559166,0.15677278597021144,0.1027027443674039,0.18466136393988034,0,0.5366753034449647,12.470445058852551,10.236220472440944
ATI-SHOO,4.212602936708678,0.3935954506210015,0.6470540579232127,0.1199149454776911,0.4433918835646714,0,0.6662176415270759,26.70949116528046,21.25984251968504
ATI-CALM,1.3792243762730116,0.5526352597903992,0.23929199029754444,0.1717766298572676,0.14382953432355913,15,0.4898516355014679,14.095019429153373,100.0
ATI-TRS,3.0141333657572305,0.08661698513919847,0.0921518373939631,0.1105463563244005,0.5670886838104399,0,0.44829644941829205,12.787335557092966,40.15748031496063
ATI-KAMN,2.4185290076701893,0.6109697612692666,0.40821849359742574,0.0959840543391241,0.6745148635921672,0,0.4859855604591746,12.828829261013896,44.09448818897638
ATI-PBF,1.012130360678657,0.2346021665672619,0.3227195015936921,0.1161263782776634,0.638518240857294,11,0.5291743658855371,12.58434291143548,99.21259842519686
ATI-MDGL,1.9490921806209223,0.4572318652121108,0.1906647188364456,0.0951613299958623,0.5540527389327253,5,0.5191581655792693,15.048753815032791,69.29133858267717
ATI-GES,1.8079814555411848,0.4956202655706356,0.4004505189771346,0.1246686020597372,0.30566194063533775,1,0.5460252618961507,20.359997477791183,92.1259842519685
ATI-CVI,3.5562785069333813,0.44316796270263853,0.22168007332536993,0.1097346774779503,0.6126501316965693,0,0.44858469820511937,12.829377579035839,20.47244094488189
ATI-ZGNX,2.7780089015223512,0.3747635982161376,0.15527876739556384,0.0974421362037486,0.1344649081314872,0,0.46575589829430136,16.84639625702244,41.732283464566926
ATI-GIC,2.125324067190204,0.3663247421821637,0.14732415759953743,0.117302972880069,0.1443063925185166,5,0.49662890055048187,16.090072784110436,77.16535433070865
CMP-AN,1.614538030173682,0.8455853329608718,0.5444244918326795,0.0832689459787134,0.49204285832001426,0,0.45216907039177245,9.647989265870425,72.44094488188976
CMP-SRCL,0.5344290257718958,0.156830095931493,0.10855187092944979,0.0763571553436199,0.7182283148639274,10,0.2741485869628388,6.413954383226483,100.0
CMP-RMBS,1.330296316307679,0.5581547538917828,0.5708316494509188,0.0702133407717335,0.8177661389491844,0,0.3176683492129747,4.549271578420286,81.10236220472441
CMP-PTEN,2.4229083193536862,0.8576205428799948,0.49182995668208274,0.0674572606901814,0.2275427878792973,0,0.5791745728396265,13.783742783939314,18.11023622047244
CMP-CIR,0.5529074435098904,0.1083762384004004,0.026605351430358977,0.0697620959189457,0.5617111384060581,9,0.3839606027506282,7.870564351222364,100.0
CMP-GLT,0.5946599167335488,0.3824594907136447,0.17557924240692308,0.0586752819864876,0.6811244484015779,9,0.3975323856831375,9.343704681395604,100.0
CMP-KOP,0.6468151171346996,0.16633655530930624,0.3346507977848689,0.0752281933845878,0.6244611573365737,11,0.3626425346548394,11.904258942038641,100.0
CMP-DRQ,1.0515316079215944,0.8985644915948526,0.9327655177371736,0.0699604718920625,0.08709724693908608,7,0.5135198090315347,21.426612617325116,83.46456692913385
VRTS-PII,0.8715924910668306,0.23887580496160432,0.09455855809774244,0.0990709875771755,0.5453815798486704,8,0.3623488860147017,17.13484325832878,100.0
VRTS-CMC,0.7939070407396361,0.14187388796079314,0.09335910371889977,0.0897390619508343,0.6743049666150099,12,0.5134056103721437,15.709914996204478,100.0
VRTS-APLE,0.8803471057894973,0.5794687724538029,0.3323001800423515,0.108787481682182,0.4659143448166833,6,0.4084266132731321,18.772627500594407,100.0
VRTS-MGLN,1.121189099193678,0.18556046180679714,0.0707119410042639,0.0916081661827249,0.5863271667379969,8,0.3923548124701972,14.175977383130894,92.91338582677166
VRTS-PRK,0.6497241230658355,0.33505982319841343,0.15244425381624016,0.0732435934262277,0.7413977141537231,9,0.4311287842482612,10.03221971478829,98.4251968503937
VRTS-WBT,1.4201193642279633,0.7894442688353125,0.8098484169085309,0.0964249639761899,0.11918713299058473,4,0.40389125757163624,36.71760694543019,88.18897637795276
VRTS-SWM,0.9360398264853522,0.2773628863115888,0.40761894160367207,0.0905560711323161,0.6546173268992725,7,0.39810956248906226,16.966826431849505,100.0
HUBG-MRO,2.153976259323548,0.7958425006326644,0.6206640618906007,0.0708271599896625,-0.3520744228547101,5,0.6627501973644773,30.93608442048743,40.15748031496063
HUBG-BKU,1.0825686762056357,0.43272926838321635,0.43287917120032315,0.0728370139041333,0.801723388585376,1,0.5742433950782646,19.26123583265493,92.91338582677166
HUBG-CLR,2.6144414882127,0.8443540778284935,0.4570030214991347,0.0765762766861984,-0.3611736849547552,3,0.6898078394785921,26.69540786019985,33.85826771653544
HUBG-CALM,1.1927708274869973,0.7495885662392283,0.560319297198992,0.0872372932691162,0.41211881997807936,3,0.5087774968932736,22.290859884377955,98.4251968503937
HUBG-NTGR,2.2099058669452574,0.5342466658037007,0.9344689459857114,0.0737499979981253,-0.4334299121944569,4,0.6107362342150835,211.9397789038028,59.84251968503938
HUBG-TG,0.5210116007245172,0.010895659796644558,0.125206807146024,0.0749561542806287,0.9201436759824477,9,0.361548715444416,7.489975319400564,100.0
ESE-ATO,1.0952371607362628,0.9793154016419829,0.7829152155418226,0.0805317790841549,-0.18888351620167215,10,0.5032016862904966,37.550116228105594,92.91338582677166
ESE-WTRG,0.7310678103931959,0.8944765437619746,0.34383376564261353,0.0932477854473976,0.2267201680815092,8,0.5130573244186067,16.133087693161777,100.0
ESE-LAMR,1.087177578085376,0.5327483755099757,0.2790417322345613,0.0712407971161004,0.8547272896041768,0,0.40078165360691004,5.525381399812472,97.63779527559055
ESE-PNM,1.105599896230519,0.9075598906937916,0.833601677679598,0.0808871037200476,-0.3168751136095276,8,0.5090391747302162,45.328051047374316,88.9763779527559
ESE-OGS,1.3810502358471344,0.9813757533137476,0.8219407378860528,0.0771261172868922,-0.08426078399301268,4,0.5046165942133392,44.81949360864333,71.65354330708661
ESE-NJR,2.7958455768602715,0.9739383092127863,0.9083554025392419,0.0761337274258081,-0.1359980804355354,0,0.6113120980899986,110.56462720258955,14.960629921259844
ESE-AWR,0.917627877445445,0.9817545966605332,0.6278230389450123,0.0693029213655489,-0.16302638736361474,4,0.595470532691875,39.39186656264921,100.0
ESE-SR,1.6994175416549437,0.9612808449228881,0.8669017172939314,0.0853374800597148,-0.2775864983727311,0,0.5933405021717417,65.10064923934955,70.86614173228347
ESE-CBRL,2.2629915626810315,0.7499935976210865,0.8948858293178084,0.0897426593848194,-0.3899208182067785,0,0.5892148683841568,73.81594911820393,55.90551181102362
ESE-CWT,1.3920043970497429,0.29481868583585064,0.8844688909475408,0.0710881981053099,-0.6273124665178492,4,0.6176507469140232,73.40334949659339,70.86614173228347
IDCC-UTHR,1.7816936764168534,0.602809394176971,0.42231256773775383,0.0851340296738645,-0.08554024253692899,1,0.5352449960274426,19.740312747949318,70.07874015748031
IDCC-OVV,1.3362494930642164,0.7503807902592641,0.4911379904364578,0.0777958800643586,0.27764567035249355,3,0.5261273150521618,20.117234976044386,81.10236220472441
IDCC-WCC,2.056233954362323,0.7826123905427438,0.6739518352476397,0.0733239047337753,0.4915768780456229,6,0.6185933976685625,26.297617462591045,20.47244094488189
IDCC-FNB,2.8994327549453924,0.6478738029066988,0.3118155907530518,0.0713264728636809,0.4463560088007089,0,0.5550809869749485,19.43503058147139,18.11023622047244
IDCC-HOMB,2.4224964300657787,0.751522841278087,0.39563212458760877,0.0733823394843308,0.6557043291771169,0,0.5194590752493096,17.63164327405182,21.25984251968504
IDCC-RLJ,2.517278931071691,0.19261287020451068,0.4543632114856546,0.0867639614982124,0.5808527700450665,0,0.5234913936371218,18.247582822658845,29.133858267716533
IDCC-CAKE,2.1930775663207096,0.235268768918928,0.24538715689378288,0.0774850563819002,0.7756621147066393,0,0.5548158506498467,12.471985079816962,21.25984251968504
IDCC-RIG,1.2660128509203943,0.862541054486927,0.5593920547564607,0.0828987809700232,0.6540733727226268,2,0.4686996581134471,19.702364426086124,88.18897637795276
IDCC-PRAA,3.497257294115302,0.5716694636670852,0.34573970143408705,0.0685683885474462,-0.4536206595276312,0,0.6299092464987601,22.552932521312382,18.11023622047244
IDCC-HOPE,2.5785212226384098,0.5791484011815181,0.3364409793561584,0.0670628121418128,0.2820836603280879,0,0.5722814465586619,18.106352780765526,18.11023622047244
IDCC-AROC,3.0161344199755535,0.6846755250513423,0.43932279415146896,0.0730853993163458,0.4269813345486001,0,0.5677622314183605,17.93897805920105,14.960629921259844
IDCC-AXL,0.987742496122152,0.4265091314367187,0.2177205462249065,0.0866558181263218,0.8996745732549296,4,0.42117799596920596,8.415522768656912,100.0
IDCC-MRC,1.5933948222545073,0.5167391736598067,0.2809148633840433,0.0661363906138517,0.7566313019505084,0,0.4675341785566658,10.893621042363824,53.54330708661418
IDCC-SCHL,2.6625016888384927,0.6061030005314667,0.3269516212022493,0.0837709026300428,-0.2842795178117504,1,0.6222709146799668,20.135461238747055,23.62204724409449
PFSI-IEX,3.305371052338756,0.9079689785695901,0.21028862875474108,0.0797921952191318,-0.28117171688129783,3,0.7156730227914885,28.765820050176714,25.196850393700785
PFSI-BRO,2.1769951353902397,0.5857618776687721,0.4129944646192214,0.0812086506251236,0.7561608358933009,1,0.6599520002787198,34.08117678110862,34.645669291338585
PFSI-ARES,1.5710849226167305,0.6945062137622396,0.40090284308075874,0.0789680545749619,0.6081139509452153,1,0.629996322994477,23.603853866868445,79.52755905511812
PFSI-LPLA,3.2300948071666418,0.4958685844718021,0.26114374586746114,0.0711782359985834,0.32131206101190996,5,0.6932158298227953,29.43656075544782,19.68503937007874
PFSI-RS,1.847606603307192,0.4161177566474819,0.20455945802507808,0.1064923474814468,0.7624223366584155,3,0.4875470727760186,11.966335857723086,73.22834645669292
PFSI-ITT,3.0963007564990854,0.3497358071586683,0.14671027539535486,0.0689365995099047,0.34317026414684115,3,0.6374843195448395,19.784187636696977,18.89763779527559
PFSI-VOYA,3.53626926643039,0.4432507732488598,0.15115701927563202,0.0723793004109081,0.23647829468801546,4,0.6913357621026885,25.39327914446995,18.89763779527559
PFSI-MRTX,3.32832389891301,0.7953333526033229,0.24847000016252457,0.083418275770846,-0.12422651822433446,3,0.7355380534957885,32.1977899655224,26.77165354330709
PFSI-ORI,2.627376820686283,0.6854431681893289,0.5257650887914397,0.0923719071808796,0.650549094150145,3,0.7606353741404409,35.306762784678355,29.133858267716533
PFSI-FAF,3.169278088047772,0.6691297620113785,0.5838297542332512,0.0928856985475318,0.8470951103774419,0,0.6830961994267407,37.15937255152522,24.409448818897637
PFSI-NYT,3.5946920965595557,0.8183722527460329,0.3115873334085454,0.0891723556974637,-0.44245318349180485,3,0.7582291321933187,34.73828731446097,21.25984251968504
PFSI-PRI,3.498666856697319,0.40240581624460675,0.265312530886764,0.0795199956793754,0.5842973968246721,0,0.7204664455590772,27.95308174176507,18.11023622047244
PFSI-TDC,6.901022544410671,0.045702399788339294,0.4323490570495597,0.0828359672901303,-0.8946157561728914,0,0.7256137591385846,43.736663909842974,6.299212598425196
PFSI-ASH,4.318957422075013,0.8112887941754764,0.24796689496090818,0.0952995240668288,-0.20473346756268998,0,0.7278125285003314,28.473581596795277,18.89763779527559
PFSI-SIGI,3.3312680768126164,0.38648747695428065,0.5589349374612399,0.0835326076921974,-0.6487990180433697,3,0.818266197784959,68.5949192139942,31.496062992125985
PFSI-CW,3.61130530677403,0.41527504870806814,0.20769158321981862,0.0866836129262679,0.6121524198386036,0,0.6499759158784078,22.335700706825207,18.11023622047244
PFSI-CF,3.67892435261177,0.5335597106813422,0.4914884087636313,0.0864846160333366,-0.10917000151866094,0,0.7120918856967293,38.79906497675289,22.83464566929134
PFSI-WTS,2.1628876372719366,0.3796302631619528,0.22500104744773036,0.083126273477881,0.5223415560338219,1,0.6646441706573631,22.920883724546233,35.43307086614173
PFSI-THG,2.8192545815740253,0.3508863352239546,0.29420287538128487,0.0820839963738174,0.7736133836897058,3,0.7289134860359856,34.09871420215402,28.346456692913385
PFSI-KMPR,4.08783733313904,0.7505980030829176,0.2357102188110668,0.0817206082237916,-0.757605449416901,4,0.7838877972294579,34.51943547231462,18.89763779527559
PFSI-SPR,4.617791304085707,0.7896434901341056,0.4379405373665822,0.0772295761233147,0.5272399773817791,0,0.6752806317913326,29.383230749347092,4.724409448818897
PFSI-ABG,0.7778900556772039,0.20155692351424914,0.14000216829685241,0.0999309176377493,0.9009325227948051,9,0.4859457963306093,9.036995597340749,100.0
PFSI-VG,5.029773469766629,0.2873973196449577,0.8592440190622256,0.0953181126520121,-0.7098349832142595,0,0.8063253883281926,152.79985296442618,25.984251968503933
PFSI-H,3.960670185742953,0.47592106707834286,0.24789105954923613,0.0786227737203447,0.1894111623998002,0,0.6909138742539864,27.15074157102255,18.11023622047244
PFSI-UFS,6.298039989812242,0.9474586579850037,0.08240373485323071,0.088329354415983,-0.3620736682603751,0,0.6731552848621107,21.960047241898586,7.086614173228346
PFSI-SC,2.6005577682585583,0.13152710980603688,0.6556716658830843,0.0790180148643407,-0.5720772059807357,1,0.7644582771535686,59.09374875624527,34.645669291338585
PFSI-AWI,2.4745687922865267,0.4683777586011573,0.36891832802167895,0.0870632168154431,-0.37096425849844783,1,0.7804705257415021,37.16504791791664,33.07086614173229
PFSI-HXL,2.8863952852280415,0.5100168878773493,0.5587160004287544,0.0771433330757594,-0.4418191540517215,1,0.747595579470319,46.255073030835916,29.92125984251969
PFSI-MANT,2.472808628916827,0.4672246082656856,0.3439757102963411,0.0851298775326133,0.7360282219231457,5,0.622581940234794,23.744934747064185,29.92125984251969
PFSI-KAR,3.098919645766823,0.40626114734299645,0.6703589266517328,0.0948174523283436,-0.5654544289242763,1,0.686550377061057,45.033280734610976,41.732283464566926
PFSI-PRGS,4.201539410803151,0.6275274149748401,0.3102918092172826,0.0928974283666598,0.0035125011225353013,0,0.7011385468919494,30.27005233884388,18.89763779527559
PFSI-KALU,4.396416296677103,0.3849211059785146,0.18371297512026502,0.1043376887740333,0.6516522467240214,0,0.5409153701197748,16.150949637316646,16.535433070866144
PFSI-MGRC,2.860630639437278,0.556106794366782,0.38707281887942585,0.0852841034190151,0.7468001646049848,2,0.6197916885364552,27.48024306282343,26.77165354330709
PFSI-WIRE,3.436186893658345,0.24403007493546242,0.24476143069518463,0.087617580629481,0.483977924888422,3,0.6530148545539254,20.34834678219091,19.68503937007874
PFSI-OXM,5.064967449846558,0.28053447703644485,0.17693022638741762,0.0984272474385164,0.4200105186338171,0,0.6820254757645152,22.79524868892916,7.086614173228346
PFSI-AIN,2.9327454743994714,0.7595025874566019,0.5157604182101724,0.077962185728645,0.22496362979142048,3,0.6616448367699534,33.87537068048459,26.77165354330709
PFSI-KFRC,3.608765656887836,0.575047503017367,0.31234003045099046,0.093078384975039,0.5720751986830053,0,0.6718964990765731,28.577478003771255,18.89763779527559
PFSI-MDGL,4.658253833577079,0.47686175884931375,0.2383936720945114,0.0835264584070119,0.21192396201029265,0,0.7575896828092761,33.10398826162661,11.811023622047244
PFSI-STFC,3.965808616724573,0.24319843063185875,0.38030805448679617,0.0869867776337902,-0.7338320306893805,5,0.8280749686999574,41.736871184983535,18.89763779527559
PFSI-WRLD,4.338871651166221,0.5870658563405464,0.5348105346386784,0.0896141121802983,-0.80839872141874,1,0.8267423497523778,53.00188891771603,21.25984251968504
PFSI-IPAR,3.383512360922861,0.6716196395261211,0.39788058865506004,0.0891911252808249,0.5772467552727155,0,0.6413080455521314,34.09413638101458,22.04724409448819
PFSI-CVI,3.578843698337531,0.7039875593351933,0.4520887185513047,0.0782616863649107,-0.6831758850216869,3,0.7471466177168848,43.08987056326238,21.25984251968504
PFSI-ZGNX,4.121531101821155,0.8318143344529642,0.20698007657081663,0.0817228710625637,-0.22894050809202998,0,0.7444967304059034,34.59825568260021,18.11023622047244
PFSI-PKI,3.988763326485654,0.7979311573720399,0.09301665103742662,0.0895407279341258,-0.11510335314048248,1,0.7589903139243476,25.67494324434447,18.11023622047244
PFSI-SAGE,4.6126489835234485,0.49817191535648797,0.7735748706307215,0.0759941398280053,-0.6130175112033465,0,0.7593307883606176,58.92125478625695,18.11023622047244
PDM-KN,0.5436040152811346,0.7609050670222915,0.6480639131999015,0.0414490631580002,0.704910846320693,2,0.5334198820216689,20.53508802715008,90.5511811023622
WSBC-AIT,0.6389253565986965,0.4505014702750606,0.6060761608263652,0.0491069543917503,0.5461373499872969,10,0.48022867310546996,20.218513072730577,91.33858267716536
WSBC-BRKL,0.9238929660029281,0.4329654537895867,0.5553103638557818,0.0340108581594145,0.6821108086162581,0,0.32056377035514405,11.305120229621714,50.39370078740157
FFBC-BC,1.0243389159389276,0.22191492670239982,0.612038036247649,0.0711411788030882,0.5595082157402419,7,0.6166168921081354,34.551008885120325,92.91338582677166
FFBC-WBS,0.25437748103067565,0.14119277398896835,0.19367607225735167,0.0397742495269088,0.8392814166418604,17,0.36954827737931917,4.116964382647694,100.0
FFBC-AIT,0.5954958257233066,0.12579059696210404,0.661769748426433,0.0539973590003651,0.6816477730742462,4,0.5718666360475501,19.928003810045567,100.0
FFBC-ENR,0.8023435508729171,0.04361065266334359,0.259556661724977,0.0996998951601387,0.6868955639652865,4,0.42417091677537133,10.742110381110134,100.0
FFBC-WSBC,0.39035385723764676,0.28535354328262674,0.15586461349965003,0.0420926325516517,0.5792759961201004,7,0.36091343581448604,8.52416022238979,97.63779527559055
