Pair,Distance,CADF p-value,ADF p-value,Spread SD,Pearson r,Num zero-crossings,Hurst Exponent,Half-life of mean reversion,% days within historical 2-SD band,Hedge ratio
HSC-GATX,3.32808142224386,0.009846311847195267,0.002034509719757815,0.1214434159039689,0.9331244027733748,45,0.4343099041123968,20.80510560423489,94.81382978723404,1.4819212359894838
HSC-SKYW,3.4798296682096392,0.004777019284420071,0.0008989498159549336,0.1269807880440697,0.9266407606113112,51,0.4357798759602266,19.114506343321228,96.27659574468085,1.1727227331495946
HSC-KAR,4.393466175150349,0.0035001065322774238,0.0006253021867756801,0.1603198576821682,0.880172508721394,48,0.4550973692612083,22.92881256123225,97.07446808510637,1.9749022136433712
HSC-XHR,3.977836672994376,0.003275175505541412,0.0005820255985694912,0.1451533217449988,0.9029475113362856,49,0.4523992064422308,20.694454085601187,95.87765957446808,1.8939165270353775
HSC-TRS,2.970994284314246,0.0001637961590725901,2.2362942847222676e-05,0.1084131211774938,0.9470875659556456,75,0.40099435412429846,12.654546723309522,94.0159574468085,1.8234088553383416
HSC-AIN,3.298491912696302,0.008029952322984453,0.0016107426657312567,0.1203636793655654,0.9343498983052041,52,0.45323613392654505,21.5946221899619,96.67553191489363,1.44486866857385
HSC-WRLD,3.640368354026615,0.0038087554780512176,0.0006970276706859379,0.1328389278900601,0.9194136137872133,56,0.4233801335207729,17.978736755483848,96.01063829787235,0.8516562393023803
HSC-BCOR,3.0650157197401837,0.00013586754870271268,1.8056821594676967e-05,0.1118440120835889,0.9435840805899065,39,0.3777701811277601,14.606266281887594,96.54255319148936,0.8795172436389354
HSC-CVI,3.4814386298320446,0.0011166621962589512,0.00017910537689544493,0.1270394998875291,0.9265702184463444,48,0.4515388794729923,17.308594284653015,98.40425531914893,0.6939424243366334
HSC-ZGNX,4.251096414463014,0.009608090580405845,0.0019778284228366607,0.155124711330357,0.8882952612079175,41,0.4620872088682432,22.383919821200518,96.54255319148936,0.4352844330910511
ALEX-ADTN,1.5561911995167943,0.0009585412703477933,0.00015123670847849453,0.0567862233795932,0.8809962139378349,79,0.40628261898321555,14.659414431243682,94.28191489361703,0.5913434958926862
CALM-MRO,1.7424742484040645,0.004178723278784352,0.0007750243689106298,0.0635837883762523,0.7287802339527841,44,0.3442301146616691,15.65922605392459,96.4095744680851,0.3637881793859604
CALM-KSS,1.7527326848877385,0.0054364754364810575,0.0010401038416925816,0.0639581240400629,0.7249713982441274,40,0.36592148354004633,17.399418576075668,97.07446808510637,0.231075174379165
CALM-AEO,1.6429063024694788,0.0037198540946132845,0.0006806299718768639,0.0599505024271709,0.7636588164977428,49,0.3414934225088013,15.544639021530783,96.4095744680851,0.2847106471526927
CALM-HI,1.7708142920601753,0.005095342932101083,0.0009667080326352089,0.0646179312567307,0.7181536411779814,63,0.3924137491303029,18.213005672998776,94.54787234042553,0.4113798667294182
CALM-RL,1.7578474345494746,0.00820956695309895,0.0016552468559250637,0.0641447639059818,0.7230564601331895,47,0.3608166736213125,17.760830232418822,96.54255319148936,0.3272265473896223
CALM-URBN,1.6442273893202382,0.007054971798347129,0.001396397952836604,0.0599987095710194,0.763219606044048,60,0.34808268903547473,16.46566869858225,94.54787234042553,0.2688237417337582
CALM-CRS,1.866625513342698,0.007651127172949496,0.0015297173290137755,0.068114132376304,0.6796506736721666,37,0.36409965248942877,18.367844718901722,96.01063829787235,0.3568764408814399
CALM-ARCB,1.9098604989366776,0.008348412479428483,0.0016864875186829982,0.0696917994075247,0.6608407274002517,66,0.3876291210775283,19.4112339123843,95.34574468085107,0.1970370395892333
CALM-AVNS,1.833229829429687,0.006896289141918586,0.0013596565199964564,0.0668955065627233,0.6935460627577804,68,0.3927688327949312,17.960057956677137,94.14893617021278,0.3437316143712221
CALM-OXM,1.7821006025240744,0.005442232918146715,0.0010361115283242812,0.065029774574784,0.7138292261912628,49,0.35987341839977616,17.12218682289711,96.67553191489363,0.3756183057625968
CALM-GIII,1.6993411906725333,0.004750428059850136,0.0008950047050299102,0.0620098407455575,0.7443430122494475,51,0.3758072504927428,15.78529412829734,96.01063829787235,0.2881886769620393
CALM-BKE,1.5349946510790253,0.009477276310760206,0.0019503977206280717,0.056012750341809,0.7975797513760517,59,0.32491988471599126,13.062371689192638,96.4095744680851,0.4006032985901535
CALM-PBF,1.4901066388777808,0.00010643865163569882,1.3852078695307741e-05,0.0543747635129943,0.8106191904936039,75,0.34120331720359215,12.643892154960053,94.81382978723404,0.2445154156457909
CALM-MDGL,1.7956734421516194,0.008512895977327791,0.0017266552301867227,0.0655250545270318,0.7085569946047395,53,0.3639516877009877,18.259015742010277,96.1436170212766,0.05353707096411
CALM-GES,1.6264676344224895,0.002467769868067817,0.0004312024513760287,0.0593506469106576,0.7690737512108864,65,0.37413745920726654,14.885971487462013,95.47872340425532,0.2489012254253845
CALM-DBI,1.7525827151497884,0.003953265288700927,0.0007283660593830942,0.063952651566602,0.7250273857967764,50,0.3569433606722586,15.667267782881957,97.3404255319149,0.3776825881500618
CALM-APEI,1.7471491405023536,0.00853233285377936,0.0017314268067707575,0.0637543776117211,0.7270497487923475,57,0.3513726262790947,17.13084347456932,97.3404255319149,0.2573689137650856
TTMI-OLN,3.764621844652746,0.005208570429858649,0.0009871398236527755,0.1373730021584282,0.78029696772354,36,0.4476889290065496,22.28774428075383,97.87234042553192,0.8843176860144157
TTMI-VMI,3.938397665627551,0.007551970922777752,0.0015008575735490633,0.1437141719265849,0.7562539386919885,54,0.4796925221227299,23.10661372113874,95.87765957446808,1.7272781809679216
TTMI-PACW,3.384423009480623,0.008476111811966931,0.0017092529902573744,0.1234993496217415,0.8269690135659183,82,0.41559199586703727,22.349394720035313,93.21808510638297,1.4574686551996112
TTMI-UNVR,2.8597331641544166,0.007339120360823662,0.0014329862065380233,0.1043531452408469,0.8799416290907767,78,0.3936550425324125,16.581185751759683,92.02127659574468,1.151223670306055
TTMI-ADS,4.116566135069597,0.009127802227435072,0.0018603341547563284,0.1502156317138384,0.7295973304231206,47,0.4865198611609468,26.46885344039702,95.87765957446808,1.034851550531529
TTMI-GEF,3.0826418479286466,0.0005059202391719473,7.559977587874778e-05,0.1124871986360755,0.8589179696213489,53,0.3076663519643711,15.734438130701507,96.67553191489363,1.2081695369745653
TTMI-WBT,3.9254670741991347,0.003883088519644998,0.0007098259062344966,0.1432423279439738,0.7581070896005736,48,0.47904772439603643,22.320899647344888,96.01063829787235,1.0230167297737192
TTMI-SXI,3.8386396378631917,0.0030328903172302272,0.0005228954920582963,0.1400739497930234,0.7702801800675393,62,0.4807310460720092,20.80894451722612,95.47872340425532,1.2795347804899984
TTMI-ACCO,3.7869339543452316,0.0011800525608853592,0.00018643344412992718,0.138187182604546,0.7773115538628803,46,0.47225821900839465,20.998589229894716,97.3404255319149,0.932701618747378
PTEN-ASTE,2.8065486396802295,0.0012192921983920526,0.0001981849039672907,0.102412414379455,0.9139401439215844,69,0.3732421447437598,13.128694932087253,95.47872340425532,0.9985824606733608
TRS-BRO,1.3727165219984796,0.0059152916176106645,0.0011471360359502254,0.0500911373096496,0.9583711748972489,64,0.36560711664142465,13.646033456040604,92.95212765957447,0.9410699991961684
TRS-IDA,2.270973222606693,0.007393348469884416,0.0014639613293373284,0.0828689898439608,0.8814041857402571,46,0.3616876813604839,19.659236069101695,96.94148936170212,1.3924908748488312
TRS-THG,1.6387708195514363,0.008136135316286215,0.0016368840590465237,0.0597995965122425,0.9401123880214484,60,0.381927547667614,16.002982222157765,95.34574468085107,0.8979754242459608
TRS-FIX,1.8296501563803973,0.004961430504984152,0.0009391279714200908,0.0667648824379589,0.9247531154927339,63,0.4097855978897382,17.14234814752713,94.54787234042553,0.7489893204666691
TRS-CVI,1.5106073777246591,0.002302310789498194,0.0004000816546593029,0.0551228460981978,0.949354625095927,64,0.3594504856037849,13.101584724438233,95.2127659574468,0.3693002891866936
BKD-LC,4.885073500302959,0.005632147622095299,0.008478874711839824,0.178258863756633,0.8428310986025832,55,0.44796913186241044,23.203302293335017,94.0159574468085,1.0098757181035132
BKD-SWBI,3.351032893589977,0.004728780181926822,0.0008905849929206935,0.1222809269881825,0.9293594317062589,63,0.35827516958804223,15.71679460115422,94.68085106382979,0.8532304563808106
AZZ-MAT,1.9354848371301032,0.004182929179251227,0.0007769319948585297,0.0706268447882323,0.8532613461344193,63,0.3164447827254378,15.152060219066257,95.74468085106383,0.3594670386964544
CSR-LXP,1.1559912104238734,0.001639158730996733,0.0002743869789619066,0.04218271837057,0.7942970018760773,59,0.35419343860541114,13.673115770732426,95.87765957446808,0.760733154651651
CSR-OUT,1.462902722311308,0.005174564309538191,0.0009851754400722395,0.0533820784988243,0.6394573332378268,53,0.41484778998983124,15.772921012717703,94.68085106382979,0.4421454048489962
CSR-CORE,1.469299218711343,0.002983001916732795,0.0005324609641730058,0.0536154899674998,0.6353938128117594,57,0.3452639862000867,15.075153091563255,97.47340425531915,0.1923172055305122
CSR-AAT,1.249648802835081,0.004738431654118132,0.0008924468101926057,0.0456003324564928,0.7541072654554626,66,0.40763811275153666,15.601437655974479,93.88297872340425,0.5693953095888711
CSR-MCY,1.5521188635792795,0.006160135958813904,0.0011984451033699947,0.0566376217307109,0.5784554028505223,69,0.3587510129422516,16.26514222276087,94.81382978723404,0.4841154681485045
CSR-AXSM,1.4043157077750743,0.0017298368498458057,0.0002912336949545819,0.0512442079751822,0.6747610554377221,78,0.39681762405892,13.629203534235357,93.08510638297872,0.0797182947668684
ASTE-COMM,2.9150209316016267,0.009730914864713296,0.0020097083887481728,0.1063706245283477,0.8876211176764356,42,0.3762957590095389,17.40465261952995,97.47340425531915,0.7689388303239646
ASTE-UNFI,2.4025363464001157,0.00760674757739601,0.0015222985856321591,0.0876697964148823,0.9251500474547902,37,0.38169182221893677,13.873357678104284,94.54787234042553,0.4239319915570667
ASTE-PSMT,3.0045166320199215,0.005433107169803553,0.0010413606359638812,0.1096363690185136,0.8801397220101997,47,0.409007262102405,15.965197851198376,97.47340425531915,1.354611314917978
AMCX-CLF,1.68024881050827,0.003637054164922399,0.000665012267869397,0.0613131498985763,0.5971123188522653,61,0.3769363480799827,15.271710434746332,96.94148936170212,0.2117390697366563
AMCX-UGI,1.6600413984182583,0.00321961387574629,0.0005804552774119867,0.0605757709587499,0.6098582181980186,53,0.357877104801102,14.860680414300418,97.3404255319149,0.4995402894204481
AMCX-NSIT,1.7258608005861198,0.005730746697310321,0.0011039962716256086,0.062977555055316,0.5666872403648404,53,0.3925658513965625,16.88252584413001,96.54255319148936,0.2183380164361856
AMCX-SBRA,1.8002836020809605,0.0099792762137841,0.002069006470903612,0.0656932816521078,0.5111983963237027,55,0.3741511105152468,17.79483320148572,96.01063829787235,0.3793106531083591
AMCX-WWW,1.7886414490988691,0.008219187592039278,0.0016591415573988912,0.0652684534561472,0.5204293575741292,53,0.3842977610665804,17.84942105415792,97.20744680851064,0.2142657587116605
AMCX-REGI,1.7013522471154288,0.005953387574414877,0.00115356213241979,0.0620832252374057,0.5833338286965636,45,0.3731009061184691,16.46265125213745,96.54255319148936,0.1087844429494808
AMCX-BANR,1.8030752174789992,0.007865520983481405,0.0015785493195771252,0.0657951491447605,0.5089510419678399,63,0.38430025410692203,18.265099176447773,95.47872340425532,0.3087781733526495
AMCX-UVV,1.7562357328915121,0.005888719384206315,0.0011398705098427432,0.0640859520772047,0.5450029809263727,65,0.3388064524474712,16.11438377650631,97.07446808510637,0.3670523065520051
AMCX-NXGN,1.5343557560527379,0.0010818772384271695,0.00017425734400919164,0.0559894367311869,0.6807587454789829,63,0.3075836965436122,12.856169511624588,97.3404255319149,0.2975235990668938
AMCX-RWT,1.7239260317528053,0.006948431777401463,0.0013749163460372563,0.0629069543378781,0.5680278636611641,51,0.3517199208661908,17.107102966347217,96.67553191489363,0.4249422463153691
AMCX-NPK,1.6463173662937365,0.003438593308290483,0.0006235893384983144,0.0600749739139306,0.6182790895446838,59,0.3853846132371071,15.48300323392677,96.54255319148936,0.3165028351409584
AMCX-GRC,1.7373850258329016,0.00825375666657661,0.0016690891544398705,0.063398080007098,0.5586036835264405,51,0.4203295294736622,16.996188893973695,95.87765957446808,0.3221495476499072
AMCX-FF,1.7716056645363065,0.005717810872502606,0.001101277447307397,0.0646468088485202,0.5335448485941436,57,0.40455923689965734,17.10250588847893,96.1436170212766,0.2273815688911278
FIX-FFIN,2.0365691245476953,0.004956328403123226,0.0009377897873571807,0.0743154628238855,0.9393011965476291,39,0.39075657796635205,17.80044323582069,98.5372340425532,0.9917264920598392
FIX-PRI,1.7085092780645925,0.0017381599942266075,0.00029248701930209277,0.0623443890059324,0.9576825491643755,53,0.36515182117002193,14.684276376156847,95.61170212765957,0.7846872197502328
FIX-LADR,2.107744727349829,0.004908720341041687,0.0009282713164245173,0.0769126974574924,0.9348342588085711,47,0.3780191355747825,16.938835138941815,94.68085106382979,1.1161317894796072
LADR-CNMD,1.8600009506018056,0.0049907578159408775,0.0009417207005510324,0.0678723986486534,0.9273814698525567,44,0.49347058787634235,21.836745448569566,95.34574468085107,0.665068219249042
LADR-STFC,1.5346380862047002,0.0007007184855018633,0.00010807214835620137,0.0559997391047521,0.9511678190681028,74,0.3636501207315832,12.43391792473613,94.54787234042553,1.1763955541659716
LADR-IPAR,1.358630809537462,0.003253068218379247,0.0005863729864270222,0.0495771423619076,0.9619366741053197,57,0.3452299073134008,15.213593059694302,96.54255319148936,0.5736503867628358
FCF-BRKL,1.0922819839322924,0.008681598446709515,0.0017660010311470876,0.0398579356780478,0.9678448576070948,56,0.4223789932099853,14.592813342639994,95.74468085106383,1.16405607128248
KRA-EBIX,2.936149935849093,0.006021218833861979,0.001168179937461598,0.1071416328436227,0.8946312490483539,64,0.40127927453315176,16.0127027525717,96.01063829787235,1.1798079548345803
BANF-AFG,1.505815825240312,0.008984971915863268,0.0018332147471848428,0.0549479998647815,0.9568695345462216,46,0.3943046548369495,19.41152218206968,97.3404255319149,1.146596345799999
BANF-BCOR,1.9465410036125093,0.006385652466250331,0.001244461297991176,0.0710302900331269,0.9268032066652955,44,0.4543310666884878,20.408199385221106,96.54255319148936,0.4837488271742327
GIII-AEO,3.647033418421064,0.007297287952836564,0.0014478490978228479,0.1330821395440395,0.8319230143985159,45,0.4666755587536304,21.23734660978317,96.01063829787235,0.8010943701740185
GIII-RL,3.75837765057479,0.004971273649530358,0.0009197067693331298,0.1371451482804171,0.8203707903109227,39,0.45736173887894666,23.527885967460104,94.14893617021278,0.9589207371035806
GIII-ANF,3.871817806178084,0.0044999174752794,0.000829574718482145,0.1412846383496997,0.8080661902046292,37,0.4358264995810141,24.383347066405467,94.28191489361703,0.5646566455024957
GIII-OXM,4.414764594684421,0.004989233345713309,0.000906902208949747,0.1610970480490522,0.7408229923428105,43,0.4994360629306584,28.93138850980856,94.0159574468085,1.0068460703681583
GIII-DDS,3.974604427539458,0.0031786814479397222,0.000558387234127875,0.1450353754332103,0.7964301417616187,53,0.4472809826373936,16.414276888346873,94.9468085106383,1.1518787398021733
AIN-SCI,1.6485465353648427,0.009017038670597733,0.0018434480573122302,0.060156317448621,0.9613250192222458,57,0.35371065043599437,17.38110266347611,96.1436170212766,1.1351765379411716
AIN-IDA,2.393263906431421,0.009808671444856408,0.0020287827867650258,0.0873314402749044,0.916587771890791,69,0.3829550618652738,18.8029596714958,94.41489361702128,1.8028782607707263
AIN-AWR,1.964043735668281,0.005264121025870463,0.0010027146972241114,0.0716689737967807,0.9446341917310495,79,0.42722818033425225,18.16890763032228,91.75531914893617,1.0362947690170872
AIN-CNMD,2.107071605394931,0.006653309736299375,0.0013038370249169324,0.076888134888507,0.9359923008112812,51,0.44799494495761,21.234993831529472,92.5531914893617,0.8081385644109922
AIN-PKI,1.498630338045162,0.0012777649995274621,0.00020857778686633242,0.054685797713091,0.9681500997390445,71,0.3249855281774689,15.04663327655428,96.1436170212766,1.0229259151602452
SXI-OVV,1.784815043098802,0.009970580073379462,0.0020675181001472915,0.0651288259181375,0.8702911053251738,40,0.3450785630958788,16.97687264013086,95.61170212765957,0.419973356133221
GCP-BECN,1.8380288488717014,0.009843433342226385,0.00203840702313999,0.0670706252692947,0.700253850146431,46,0.3550152135909968,19.44886306749209,97.73936170212765,0.3442344992686701
SWM-WBT,1.821578594982138,0.004849074989050071,0.000915173550759922,0.0664703469793816,0.8200341558929981,72,0.37311431132306394,16.492530158224575,94.41489361702128,0.5851134949235601
GTY-OGS,1.2778606506404175,0.0053163443469838815,0.0010126282724350739,0.0466297974039378,0.9429832805849819,66,0.4061247572851625,19.028795913904897,93.88297872340425,0.9774756673914862
DDS-THC,3.159875801918981,0.006450834876332401,0.0012584499693633526,0.1153055056443315,0.7186811408600274,76,0.3457931030684143,16.893159470435243,95.2127659574468,0.4160690687365116
DDS-OXM,2.8428633112014325,0.008268420371250248,0.0016718618437430493,0.1037375555636488,0.7801598056557097,51,0.3385447507779682,16.85036032135315,96.27659574468085,0.7331167183654728
DDS-APEI,2.8065771640747803,0.0009868760367613488,0.00015711966165010775,0.1024134552493952,0.7864959759519945,40,0.3587336003047752,12.920465700460396,96.27659574468085,0.497193673258827
AROC-VNO,3.2691263281597465,0.00896211191451361,0.001831246760496849,0.1192921139668644,0.5370438279272408,59,0.4604399973689028,18.927359996690075,96.27659574468085,1.185672258137139
AROC-EPAC,2.8016777186825843,0.004294300781140034,0.0007993578852171669,0.1022346719478551,0.6909155487415226,63,0.36934767910688904,15.578857329248908,94.0159574468085,1.210488759640839
AROC-OII,3.0083053743861656,0.003815740908813478,0.0006992472984490908,0.1097746221910056,0.6304215326822451,73,0.4681986838724843,18.557819841886808,94.81382978723404,0.4140838617721303
AROC-DRQ,3.1050403688126087,0.0077912226463904615,0.0015590581778441397,0.113304532271354,0.5983777071547207,57,0.44079002285833435,20.492346548716654,96.80851063829788,0.5209576717919815
STBA-RHI,1.7998336699982678,0.0028436704566681577,0.0005025959273057603,0.0656768633972292,0.9116505239449024,60,0.4690413270799048,19.574347468007964,96.01063829787235,0.6814343436549533
STBA-CF,2.096534798576136,0.009115118592251802,0.0018603827135021851,0.0765036413469,0.8779710146793749,62,0.4254927573963437,20.819629007888167,96.54255319148936,0.5269193043451179
STBA-EVR,1.4361575186892452,0.007446441453759396,0.0014824026782869748,0.0524061321577276,0.9447033889176187,72,0.35818304315401694,18.59595807373455,95.2127659574468,0.6615829084989101
STBA-KFY,1.7389387359557607,0.0041395762833857375,0.0007647305873369148,0.0634547756947045,0.917791859039269,61,0.443985335878607,19.914108410945953,93.35106382978722,0.4499383286154321
STBA-KEX,2.6020967389467677,0.00588478397336078,0.0010956933899841895,0.0949518585627677,0.8043530442855902,58,0.4927279546927434,20.03506898079048,97.47340425531915,0.9830944338508832
STBA-ARCB,1.9501479328051843,0.009036589461344011,0.0018422295053125977,0.0711619087486891,0.8953871799309405,55,0.4116873733866879,21.182537563862905,93.61702127659575,0.4594648283207906
STBA-KAMN,1.755460621626163,0.0044159839050131895,0.000821620106323861,0.0640576678654243,0.9161505355159292,54,0.45269702633225656,19.142863010223707,94.28191489361703,0.9593639267957677
STBA-MDGL,2.3347513775000066,0.007143736977323735,0.0014081051441982404,0.085196287769585,0.8460477328761907,46,0.48723276349136574,25.098671224395495,94.68085106382979,0.1100183204058192
CHCO-PRI,1.5424726718963755,0.009027006841722031,0.001839327736409551,0.0562856271969814,0.9376521707794395,50,0.4586645831588408,22.62550318735906,96.27659574468085,0.574379870516619
CHCO-FLO,2.487553707526161,0.002374202710764932,0.0004110408038926487,0.0907721239833367,0.8281300089826006,48,0.4799053280418403,19.58689209395164,96.54255319148936,1.0404722823431318
CHCO-NJR,2.4420456971543927,0.004235271568378072,0.0007815910665925612,0.0891115130999605,0.8349792255981605,40,0.4984916199399903,24.5947530956721,96.80851063829788,0.975054322164442
CHCO-ALE,2.3010193033147788,0.008147165835213908,0.0016362919373840016,0.0839653869006339,0.8550757449764976,44,0.4592016061992538,23.075284973304733,96.54255319148936,1.1490490845920165
CHCO-ITGR,2.0227319467970912,0.002437458350727514,0.0004224447720752416,0.0738105370365318,0.8900848475401048,48,0.49538152131671265,22.630428233427924,96.67553191489363,0.3298382485105955
CHCO-GATX,1.3928593963027436,0.002408535915821501,0.0004189318260156584,0.0508261612322268,0.9494686978162152,60,0.41402152628789923,16.557322811993355,93.75,0.7229444391461295
CHCO-TRS,1.609103919398839,0.006349913401096464,0.0012323104503762902,0.0587170359505528,0.9319489649326604,68,0.46046787859846505,17.652242167536606,95.61170212765957,0.8602501373612093
CHCO-NNI,1.9068887188130228,0.007340682353105796,0.0014508229803330984,0.0695833576106624,0.9029759029551481,50,0.4012668797981599,24.12204127161027,94.28191489361703,0.9373838070340712
SAFT-TMX,1.463849013692117,0.004223156608751969,0.0007717484251330307,0.0534166091617335,0.9345392767731544,52,0.4375704484337425,20.083966001381608,94.14893617021278,0.5808988415778213
SCS-NHC,1.8326370808491208,0.0015162445951095841,0.00025181331644697635,0.0668738768598214,0.7688599333662993,55,0.36237226614462514,13.81128086258151,96.80851063829788,0.755402665342813
DK-KAMN,3.188499291140737,0.00487369285756181,0.0009203712042156157,0.1163499916003982,0.9556365826674246,58,0.3633245869432277,16.45361737473634,95.61170212765957,2.473505785916683
BRKL-KEX,1.980799258578534,0.008364934966122213,0.0016450819678294787,0.072280391511467,0.8360528751634613,46,0.43663824132644236,18.04464924239588,97.6063829787234,0.8423684834578145
NNI-BRO,1.82302355522952,0.009242343237589153,0.0018925680762778335,0.0665230743276714,0.90451273564428,52,0.3871159862011886,19.113195391403416,93.88297872340425,0.7897583129439405
NNI-WTRG,3.0557975857978765,0.006292604953278568,0.0012199853327246085,0.1115076375986584,0.699308030912349,56,0.495284379982656,24.97979408560352,94.28191489361703,1.1325116697235695
NNI-RS,2.6020431568617854,0.009748461438254797,0.001992273989794825,0.0949499033247173,0.7934181285776859,52,0.4647842583847611,21.977252694928474,93.4840425531915,1.1827308411523445
NNI-ITT,1.9283525107035364,0.003576072151792426,0.0006520877148954923,0.0703665825005385,0.8924807682717028,40,0.371969770922945,21.583966687708816,94.14893617021278,0.6836013719761491
NNI-FCNCA,1.6581785116135541,0.009321669284983587,0.0019142041635844982,0.0605077932537894,0.9217075203711881,53,0.32236370452438196,17.26463515861396,96.4095744680851,0.9120330570306217
NNI-CF,1.9531883064790032,0.004769659839040807,0.0008982324219785924,0.0712728535597461,0.8895205824060753,59,0.37013146276727915,17.166319921444305,95.07978723404256,0.5211004092003582
NNI-FLO,2.652353084201159,0.005433825017402798,0.0010371842666808814,0.0967857386468755,0.7842494705201906,48,0.4614302879818313,20.173651723069653,93.75,0.9491720491670308
NNI-THG,1.9951122778995902,0.004181752331361379,0.000773452985026619,0.0728026810043354,0.884414596046714,50,0.4236433384681255,19.12320835507757,93.21808510638297,0.7511590622692506
NNI-KEX,2.507120101935915,0.0066286726705521454,0.0012998019492700974,0.0914861118557977,0.8099692641009001,59,0.4370959864387174,20.06822496028305,95.87765957446808,0.966314613859968
NNI-SKYW,1.7834155510977456,0.004104410987962819,0.0007591804178986276,0.0650777577297205,0.908823239685599,65,0.36002626769109064,16.75813503052919,95.2127659574468,0.5312033161625869
NNI-MGRC,1.816104998630251,0.0017092754425344953,0.00028534932391851057,0.0662706126117637,0.9052739908387506,68,0.38861357245194966,16.664588222194904,94.14893617021278,0.5436128422055302
NNI-MTRN,1.5708594146300368,0.0011756973945999413,0.00019032209590108824,0.0573214741510018,0.9300394484300082,64,0.36744310436455274,13.30569923208641,95.2127659574468,0.5294123673009852
NNI-TRS,1.801770462118959,0.004018699520026268,0.0007415468451897484,0.0657475379454721,0.906840008028112,55,0.3571671350191383,16.647174268204758,94.28191489361703,0.8063470589152932
NNI-DK,2.1228397168808795,0.009268302219170228,0.0019018886755727297,0.0774635214485862,0.8679907186534486,47,0.39843402349897483,23.750508387435694,92.68617021276596,0.3427780021464798
NNI-KAMN,1.8397589689831042,0.008023904294980176,0.0016139296921142876,0.0671337582488091,0.9026566693076898,51,0.3706153562754809,18.53182979746709,93.75,0.9226577226836816
NNI-CVI,1.8603325491462126,0.006461185628130494,0.0012624100779532424,0.0678844988513926,0.9003463571927329,52,0.40075233429245805,17.544245694185665,93.08510638297872,0.3114240318992607
DY-VGR,3.076800024857456,0.004180059171674753,0.0007756509824107992,0.1122740274846336,0.8922866295544702,54,0.33743425355489315,15.286105110537257,98.40425531914893,1.145662870690526
KAMN-VG,1.6095528042718001,0.005850840212660208,0.0011266378253475078,0.0587334159922056,0.9229775982349007,61,0.4355092339753035,22.455609052440717,95.47872340425532,0.5035000459590304
AIV-LRN,1.1109784725163345,0.004170228285799534,0.0007732861299159928,0.0405401802360925,0.8583156211315099,50,0.35610366045610226,15.57374068524227,95.87765957446808,0.2424594644653286
TMP-NUAN,2.0238258978123707,0.00808753627843884,0.0016090238696577208,0.0738504558760287,0.06679997649907493,59,0.4820867712256875,21.05757863812288,96.1436170212766,0.0588489421906639
TMP-MOH,1.9818639470328971,0.009482689631298684,0.0019309274627366123,0.0723192425449505,0.21287828216265128,61,0.4777196344290828,20.705267961143594,96.27659574468085,0.0403613790704222
TMP-FANG,1.759578890228242,0.0039918576077939685,0.0007300990418300117,0.0642079456210415,0.4974546692411933,63,0.44249618009749314,17.449123480679674,95.87765957446808,0.2923143116117744
TMP-BRO,1.796304722742777,0.00986484031542072,0.002024475320140133,0.0655480902829697,0.46445604252975276,44,0.4694099877768548,19.24346279102944,95.47872340425532,0.1924158320092783
TMP-STLD,1.6521673023248236,0.009051033695022402,0.0018431351338301235,0.0602884411114837,0.5801144335460939,57,0.4330972524931277,17.92374810357981,96.4095744680851,0.2152740655730244
TMP-ALLE,2.0011336729938622,0.00939578124641904,0.0019099066956114838,0.0730224048319643,0.16328529291106308,69,0.4866279678871343,21.133007755897292,95.74468085106383,0.0989159886071395
TMP-ATO,1.9980088784402255,0.007048273531468232,0.0013778219905880417,0.0729083794592509,0.17233534615845433,69,0.48456844824012085,20.380341924349032,96.1436170212766,0.1049667608000159
TMP-WTRG,1.9825789302469852,0.004516509064466454,0.000833831257226223,0.0723453326529787,0.21125389995482952,65,0.49332178504167695,19.640921598798776,95.07978723404256,0.1623287973429259
TMP-TPR,2.018077305657548,0.008024191885905094,0.0015952721483232055,0.0736406867690429,0.10054735584132976,49,0.48121084571392847,20.92084887145268,95.34574468085107,0.0491094483533212
TMP-RHI,1.7127558329347228,0.00856638676662562,0.001726943401190432,0.0624993479939564,0.5357041635780457,55,0.459139304839609,18.692299695965936,94.81382978723404,0.1854551084674787
TMP-CSL,1.8428588164197697,0.00402105940188468,0.0007330353935369457,0.0672468732882951,0.4177809003331931,52,0.4831811335724562,19.038415070597964,95.61170212765957,0.2968517474213477
TMP-MOS,1.9607818483147645,0.008231020350885094,0.0016425337070847944,0.0715499458367502,0.2559688103918572,53,0.47290850374719484,20.59552760008447,95.07978723404256,0.1283042030738832
TMP-GLPI,2.018892732611243,0.0076318754789628015,0.001507314713277745,0.073670442121185,0.09648656109611542,69,0.48339249260207473,20.71722981327847,95.74468085106383,0.0621555310233556
TMP-CLF,1.8268700858941642,0.007885247229814416,0.0015699823502579528,0.0666634362251213,0.4345137399499396,69,0.452590283917332,19.302301621867503,95.61170212765957,0.1492034587310708
TMP-IVZ,2.015791903454899,0.00922485845084404,0.0018691919740396828,0.0735572912582391,0.11113295466732888,45,0.47623672588109606,21.14658759033171,94.9468085106383,0.040392709645785
TMP-AIZ,1.7482878407518154,0.007978305634709764,0.0015835288963397247,0.0637959293739651,0.5070385592971994,54,0.46123564668533423,19.738838375755236,96.1436170212766,0.4591854349762814
TMP-TRGP,1.5791030285669725,0.002617910739651875,0.0004591073870533811,0.0576222878958831,0.6276277736199979,61,0.3986500515814288,14.131095451789248,96.80851063829788,0.3836779235268901
